"instance_id","artist_name","track_name","popularity","acousticness","danceability","duration_ms","energy","instrumentalness","key","liveness","loudness","mode","speechiness","tempo","obtained_date","valence","music_genre"
43661,"Shiro Sagisu","Crepuscule - Tokyo III",18,0.995,0.0741,98667,0.0563,0.943,"G",0.109,-22.545,"Major",0.04,121.764,"5-Apr",0.0387,"Anime"
82814,"Santana","This Boy's Fire (feat. Jennifer Lopez & Baby Bash)",33,0.0812,0.681,210200,0.92,2.1e-06,"F#",0.333,-4.456,"Major",0.0876,116.236,"4-Apr",0.773,"Blues"
61691,"Oasis","Don't Look Back In Anger - Remastered",65,0.0596,0.333,289559,0.922,2.05e-06,"C",0.126,-4.087,"Major",0.0592,162.978,"4-Apr",0.335,"Rock"
85597,"EGOIST","1.4.2",23,0.0637,0.557,247973,0.735,0.0105,"D",0.106,-7.713,"Major",0.0423,139.999,"4-Apr",0.409,"Anime"
77047,"George Thorogood & The Destroyers","Blue Highway",31,0.016,0.668,284133,0.673,0.00115,"B",0.0922,-14.568,"Major",0.033,123.58,"4-Apr",0.857,"Blues"
30903,"Wolfgang Amadeus Mozart","Requiem in D Minor, K. 626: 1. Introitus: Requiem - Live",41,0.977,0.2,271507,0.194,0.869,"G",0.362,-18.541,"Minor",0.0364,95.47,"4-Apr",0.0634,"Classical"
82223,"Cream","Sunshine Of Your Love",71,0.475,0.684,250000,0.481,6.57e-05,"D",0.118,-12.59,"Major",0.0384,115.078,"4-Apr",0.784,"Blues"
83303,"Icy Narco","OtherSide",52,0.346,0.636,174060,0.482,0.000202,"C#",0.0839,-9.98,"Minor",0.0538,135.146,"4-Apr",0.0947,"Hip-Hop"
64711,"The Raconteurs","Shine the Light on Me",51,0.109,0.415,207636,0.54,0.00138,"D",0.0817,-9.187,"Major",0.0321,98.324,"4-Apr",0.148,"Alternative"
51835,"Dustin Lynch","Sittin' Pretty",40,0.0943,0.507,-1,0.632,8.73e-06,"E",0.103,-5.264,"Major",0.027,143.874,"4-Apr",0.53,"Country"
79293,"Howard Shore","The Steward of Gondor (feat. Billy Boyd)",46,0.945,0.149,233307,0.133,0.347,"E",0.101,-24.015,"Minor",0.0365,83.928,"3-Apr",0.0821,"Classical"
76688,"B.B. King","Sweet Sixteen",43,0.3,0.52,-1,0.531,0.000386,"C#",0.701,-9.397,"Major",0.0746,111.934,"4-Apr",0.657,"Jazz"
33801,"Cartel De Santa","El Hornazo",48,0.104,0.824,-1,0.657,0,"C",0.17,-6.782,"Major",0.228,89.032,"4-Apr",0.82,"Hip-Hop"
32481,"Sergei Rachmaninoff","Piano Concerto No. 3 in D Minor, Op. 30: I. Allegro",54,0.976,0.233,902880,0.168,0.9,"A#",0.105,-21.091,"Major",0.0341,79.685,"4-Apr",0.0635,"Classical"
68260,"Billy Bragg","California Stars",63,0.422,0.622,298533,0.736,1.18e-05,"A",0.0829,-9.229,"Major",0.0292,110.24,"4-Apr",0.723,"Rock"
27100,"DMX","Slippin'",50,0.0476,0.519,305467,0.574,0,"C#",0.957,-8.058,"Major",0.449,177.916,"4-Apr",0.543,"Hip-Hop"
73283,"Damu The Fudgemunk","Brooklyn Flower - 45 Mix",38,0.11,0.418,318178,0.652,0.535,"A",0.354,-11.112,"Major",0.0748,80.451,"4-Apr",0.607,"Jazz"
52358,"Thee Oh Sees","The Dream",48,1.7e-05,0.162,412040,0.959,0.475,"C",0.245,-5.286,"Minor",0.132,193.174,"4-Apr",0.39,"Blues"
38324,"George Frideric Handel","Chacone in G Major, HWV 435",32,0.793,0.229,649293,0.414,0.899,"F#",0.0835,-15.07,"Major",0.0341,109.669,"4-Apr",0.576,"Classical"
69551,"Oona Dahl","Baba",26,6.46e-05,0.802,491901,0.747,0.881,"B",0.0754,-8.174,"Major",0.0496,120.981,"4-Apr",0.208,"Electronic"
40790,"Luke Bryan","What Makes You Country",72,0.0104,0.513,235266,0.949,0,"C",0.154,-1.723,"Major",0.0461,159.985,"4-Apr",0.797,"Country"
84177,"David T. Walker","Lovin' You",34,0.982,0.532,224360,0.222,0.911,"A",0.108,-20.414,"Major",0.0292,137.727,"4-Apr",0.671,"Jazz"
56419,"PAAX (Tulum)","Djorolen - THEMBA's Herd Remix",30,0.0102,0.711,242500,0.864,0.713,"G",0.106,-10.256,"Minor",0.0501,119.971,"4-Apr",0.21,"Electronic"
47541,"Dave Van Ronk","Mack the Knife - Live",29,0.978,0.472,212827,0.448,0.114,"E",0.682,-10.906,"Major",0.0378,138.157,"4-Apr",0.355,"Blues"
49131,"Stone Sour","Taciturn",51,0.0627,0.286,325627,0.547,3.16e-06,"E",0.112,-7.923,"Major",0.0318,174.717,"3-Apr",0.453,"Alternative"
35574,"Ludwig van Beethoven","Diabelli Variations, Op. 120: Variation 16. Allegro",25,0.963,0.341,58467,0.263,0.863,"C",0.0947,-23.405,"Major",0.03,95.693,"3-Apr",0.563,"Classical"
76766,"Chase & Status","Real No More",44,0.00616,0.694,219173,0.861,0.00436,"F#",0.057,-2.765,"Minor",0.0533,84.971,"4-Apr",0.673,"Electronic"
47911,"Erykah Badu","Bag Lady",52,0.365,0.724,348893,0.416,0,"F",0.0969,-8.964,"Minor",0.0841,151.181,"4-Apr",0.578,"Hip-Hop"
32964,"Christina Aguilera","Beautiful",72,0.578,0.457,238560,0.573,3.05e-06,"F",0.114,-3.866,"Minor",0.0275,76.193,"4-Apr",0.0992,"Rap"
57963,"The Vines","Outtathaway",43,0.00018,0.505,182907,0.948,0.00313,"G",0.128,-4.724,"Major",0.0659,132.181,"4-Apr",0.594,"Blues"
69492,"Eric Whitacre","The Star-Spangled Banner",35,0.993,0.134,150507,0.169,0.0019399999999999,"C",0.0652,-15.944,"Major",0.0371,78.19,"4-Apr",0.0667,"Classical"
28872,"Tommy Olivencia","Lobo Domesticado",45,0.348,0.688,290453,0.735,1.31e-05,"G",0.0409,-4.635,"Major",0.0356,97.31,"4-Apr",0.784,"Jazz"
20193,"William Clark Green","I Miss You",36,0.00878,0.49,263800,0.286,0,"C",0.15,-9.144,"Major",0.0289,106.853,"3-Apr",0.199,"Country"
61276,"XXXTENTACION","NUMB",80,0.1,0.414,186268,0.416,0.179,"B",0.131,-8.024,"Minor",0.0251,159.91,"4-Apr",0.196,"Rap"
22491,"Ludwig van Beethoven","Diabelli Variations, Op. 120: Var. 18, Poco moderato",20,0.994,0.414,113133,0.108,0.879,"C",0.0753,-27.302,"Major",0.0546,127.295,"4-Apr",0.216,"Classical"
55921,"Liquid Stranger","Prime",39,0.000107,0.647,162097,0.724,0.00241,"F#",0.231,-4.376,"Major",0.0472,144.989,"4-Apr",0.281,"Electronic"
61761,"The Cold Stares","Mountain",37,0.788,0.538,230947,0.524,0,"G#",0.347,-5.752,"Major",0.0286,79.983,"4-Apr",0.322,"Blues"
76480,"Eagles","Hotel California - Eagles 2013 Remaster",83,0.0057399999999999,0.579,-1,0.508,0.000494,"D",0.0575,-9.484,"Major",0.027,147.125,"4-Apr",0.609,"Rock"
42213,"Nirvana","Tourette's",46,0.000175,0.256,-1,0.909,0.000471,"A#",0.132,-10.974,"Minor",0.0429,135.984,"4-Apr",0.355,"Alternative"
47558,"Akiko Shikata","LOST CHILDREN",13,0.393,0.429,272280,0.907,1.83e-05,"C#",0.287,-3.817,"Major",0.0945,147.881,"4-Apr",0.513,"Anime"
33400,"Tim McGraw","Like We Never Loved At All",34,0.102,0.535,257693,0.471,0,"D",0.139,-8.187,"Major",0.0278,133.848,"4-Apr",0.272,"Country"
91721,"empty_field","Grown up Fairy Tales (feat. Chance the Rapper & Jeremih)",53,0.757,0.509,234023,0.59,0,"G",0.152,-6.523,"Major",0.114,160.25,"3-Apr",0.443,"Hip-Hop"
22658,"Sergei Prokofiev","Piano Sonata No. 3 in A Minor, Op. 28",0,0.988,0.417,575000,0.0698,0.913,"C",0.0945,-23.619,"Major",0.0607,119.535,"4-Apr",0.0706,"Classical"
82393,"Caravan Palace","Human Leather Shoes for Crocodile Dandies",40,0.464,0.726,273843,0.684,0.911,"C",0.227,-6.766,"Major",0.0322,122.003,"4-Apr",0.485,"Jazz"
43717,"SPITZ","Bignner",19,0.0277,0.474,287493,0.832,0.164,"D",0.0816,-4.428,"Major",0.0304,99.054,"4-Apr",0.501,"Anime"
47252,"The Kills","Nail In My Coffin",24,0.0655,0.743,212627,0.885,0,"C#",0.126,-4.657,"Major",0.0925,124.938,"4-Apr",0.635,"Blues"
79518,"Princess Nokia","Dragons",53,0.00624,0.519,226067,0.888,0.25,"C",0.764,-5.684,"Major",0.0992,110.103,"3-Apr",0.657,"Hip-Hop"
66368,"Eric Whitacre","i carry your heart",47,0.991,0.15,272027,0.0969,0.31,"G",0.127,-20.803,"Major",0.0425,81.014,"4-Apr",0.0361,"Classical"
40517,"Yelawolf","Daddy's Lambo",59,0.0317,0.778,227573,0.71,0,"B",0.0812,-7.175,"Major",0.156,132.018,"4-Apr",0.329,"Hip-Hop"
77766,"Kentucky Thunder","Little Maggie",19,0.162,0.407,140133,0.71,0.00283,"B",0.25,-6.397,"Major",0.0327,127.025,"4-Apr",0.922,"Blues"
28905,"Luna","Мальчик, ты снег",33,0.562,0.765,226313,0.31,8.83e-06,"C#",0.119,-10.509,"Major",0.0365,130.08,"4-Apr",0.302,"Electronic"
73999,"amazarashi","Sora Ni Utaeba",60,0.0142,0.594,217627,0.951,1.18e-06,"F#",0.0965,-1.339,"Minor",0.0696,102.04,"4-Apr",0.641,"Anime"
82799,"Everclear","AM Radio",39,0.0636,0.622,236933,0.964,1.03e-05,"C#",0.235,-4.314,"Major",0.0832,92.973,"4-Apr",0.609,"Alternative"
61145,"Moby","Extreme Ways (Bourne's Legacy)",37,0.000417,0.466,290827,0.828,0.205,"B",0.335,-7.898,"Minor",0.0518,104.495,"4-Apr",0.299,"Electronic"
45598,"Sonny Landreth","Taylor's Rock",31,0.0272,0.453,237680,0.835,0.912,"E",0.204,-8.159,"Major",0.252,164.944,"4-Apr",0.605,"Blues"
63311,"Rival Sons","Keep On Swinging",51,0.000892,0.209,239413,0.857,0.00123,"C#",0.489,-5.419,"Minor",0.0913,173.546,"4-Apr",0.404,"Blues"
86485,"Gramatik","Doin' It",40,0.00336,0.73,133538,0.753,0.211,"G",0.05,-4.862,"Minor",0.05,99.206,"4-Apr",0.316,"Electronic"
70267,"Trapt","Who's Going Home With You Tonight?",47,0.0070599999999999,0.572,215080,0.868,0,"D#",0.121,-4.833,"Minor",0.047,118.011,"4-Apr",0.248,"Alternative"
66462,"Joe Bonamassa","Some Other Day, Some Other Time - Live",26,0.0809,0.645,241135,0.82,0.0017399999999999,"F",0.781,-8.109,"Minor",0.0365,121.856,"4-Apr",0.816,"Blues"
91666,"J. Cole","Miss America",56,0.00431,0.498,225867,0.678,0.000951,"A",0.142,-7.407,"Minor",0.141,172.191,"4-Apr",0.205,"Hip-Hop"
32864,"Cole Swindell","Hey Y'all",48,0.0103,0.602,169547,0.851,0,"B",0.191,-2.706,"Major",0.0393,111.96,"4-Apr",0.631,"Country"
65166,"Tchami","Promesses - Extended Mix",34,0.00201,0.758,252442,0.729,0.0303,"F",0.07,-6.887,"Minor",0.0677,124.008,"4-Apr",0.567,"Electronic"
27946,"empty_field","イマジナリーリロード",25,0.00159,0.554,241680,0.97,7.05e-06,"F#",0.122,-3.159,"Minor",0.128,136.983,"4-Apr",0.579,"Anime"
80790,"Young MC","Bust A Move",64,0.0512,0.946,263914,0.772,2.26e-06,"E",0.0612,-7.537,"Minor",0.121,116.972,"4-Apr",0.743,"Rap"
39559,"empty_field","Genzai no rekuiemu",14,0.00335,0.458,300271,0.747,9.17e-06,"E",0.193,-7.092,"Minor",0.0329,133.065,"4-Apr",0.149,"Anime"
75434,"Bush","Glycerine - Acoustic",57,0.56,0.648,212893,0.278,0.00728,"B",0.122,-9.25,"Minor",0.037,118.827,"4-Apr",0.303,"Rock"
65662,"Tucka","Touch Your Spot",29,0.0167,0.783,293059,0.67,0.000826,"B",0.0842,-5.902,"Major",0.0306,105.997,"4-Apr",0.965,"Blues"
29178,"Death From Above 1979","Outrage! Is Now",34,6.38e-05,0.527,-1,0.664,0.00889,"G",0.553,-5.961,"Major",0.0345,108.785,"4-Apr",0.171,"Blues"
76704,"Drake","Elevate",73,0.015,0.758,184960,0.474,0,"C#",0.116,-8.72,"Major",0.146,128.077,"4-Apr",0.0541,"Rap"
75097,"Cake","Thrills",52,0.0875,0.661,178973,0.681,0.0927,"B",0.292,-9.914,"Minor",0.0508,93.037,"4-Apr",0.947,"Rock"
77880,"Jason Derulo","Cheyenne",57,0.0126,0.554,215107,0.768,7.13e-06,"F#",0.122,-5.812,"Minor",0.127,99.679,"4-Apr",0.324,"Hip-Hop"
27133,"Kevin Roldan","PPP",85,0.363,0.786,129040,0.65,8.17e-05,"E",0.122,-6.839,"Major",0.109,92.975,"4-Apr",0.712,"Hip-Hop"
67703,"Joe Nichols","Shape I'm In",36,0.298,0.628,189227,0.67,3.18e-05,"A#",0.139,-4.337,"Major",0.0305,149.887,"4-Apr",0.755,"Country"
66430,"empty_field","I'm Just a Fool for You (feat. Sir Charles Jones)",24,0.379,0.606,363200,0.575,0,"C#",0.0521,-6.273,"Major",0.0605,129.932,"3-Apr",0.431,"Blues"
23543,"Alan Jackson","Tall, Tall Trees",54,0.172,0.675,148973,0.794,0,"G",0.136,-6.174,"Major",0.0396,145.951,"4-Apr",0.964,"Country"
82539,"Grizzly Bear","Ready, Able",54,0.23,0.432,-1,0.458,0.719,"C",0.111,-9.723,"Major",0.0399,152.572,"3-Apr",0.232,"Alternative"
52769,"Yumi Arai","海を見ていた午後",29,0.979,0.308,245901,0.0405,0.00829,"D",0.0797,-18.084,"Minor",0.0358,147.262,"4-Apr",0.16,"Anime"
91072,"Dramadigs","Fall in Love (Skit)",57,0.771,0.69,92599,0.292,0.851,"G#",0.099,-8.341,"Minor",0.0417,83.152,"4-Apr",0.317,"Jazz"
48412,"Tenth Avenue North","I Have This Hope",52,0.199,0.422,204800,0.336,0,"C",0.189,-7.199,"Major",0.0306,108.009,"4-Apr",0.11,"Alternative"
39642,"[ALEXANDROS]","Boo!",12,0.0534,0.383,273293,0.927,6.68e-06,"E",0.15,-4.689,"Major",0.104,143.992,"4-Apr",0.315,"Anime"
53987,"Nat King Cole","Fly Me To The Moon (In Other Words)",42,0.969,0.299,211173,0.133,0.000138,"G#",0.101,-17.555,"Minor",0.0356,100.795,"3-Apr",0.069,"Jazz"
48406,"Danielle Bradbery","God Is A Woman - Yours Truly: 2018",49,0.941,0.552,217773,0.394,3.24e-06,"D#",0.0655,-5.795,"Minor",0.0305,137.941,"4-Apr",0.321,"Country"
65045,"MED","Burgundy Whip - Instrumental",57,0.0423,0.733,160904,0.525,0.876,"B",0.124,-13.11,"Minor",0.0671,95.099,"3-Apr",0.568,"Hip-Hop"
44826,"Malene Mortensen","At Last",48,0.978,0.433,252082,0.018,0.0425,"F",0.0811,-25.341,"Major",0.0388,82.078,"3-Apr",0.134,"Jazz"
24925,"Dean Martin","When You're Smiling (The Whole World Smiles With You) - Digitally Remastered 97",42,0.758,0.344,183560,0.143,0.00187,"G",0.227,-12.874,"Major",0.0294,93.826,"4-Apr",0.145,"Jazz"
30279,"Ai Otsuka","ドラセナ",22,0.535,0.453,-1,0.295,3e-06,"G",0.13,-8.229,"Major",0.0262,78.033,"4-Apr",0.193,"Anime"
49824,"Caitlyn Smith","Starfire",59,0.0348,0.561,272613,0.795,8.15e-06,"F#",0.176,-4.933,"Major",0.0448,119.711,"4-Apr",0.58,"Country"
32953,"little hurricane","Haunted Heart",37,0.0022199999999999,0.579,165482,0.72,0.000796,"F#",0.1,-6.692,"Minor",0.0556,132.913,"4-Apr",0.644,"Blues"
53537,"Carl Philipp Emanuel Bach","II. Un poco andante",0,0.909,0.124,494000,0.0616,0.123,"D",0.103,-23.056,"Major",0.0411,76.139,"4-Apr",0.121,"Classical"
50224,"Boston Manor","Liquid",50,0.000513,0.5,229466,0.927,0.00838,"F#",0.181,-4.007,"Major",0.0559999999999999,109.02,"4-Apr",0.26,"Alternative"
49221,"The Avalanches","Radio",35,0.0541,0.595,261960,0.979,5.86e-05,"C#",0.323,-5.946,"Minor",0.148,150.091,"4-Apr",0.501,"Electronic"
46149,"Travis Tritt","If Hell Had A Jukebox",38,0.269,0.575,197560,0.545,0,"G",0.126,-9.412,"Major",0.0278,86.997,"4-Apr",0.56,"Country"
88643,"What So Not","Buried (feat. Rome Fortune)",42,0.0848,0.595,205593,0.826,4.91e-05,"F",0.112,-5.615,"Major",0.0581,125.008,"4-Apr",0.314,"Electronic"
86221,"311","I'll Be Here Awhile",47,0.0004219999999999,0.637,208880,0.877,7.13e-06,"G",0.102,-6.567,"Major",0.0304,101.989,"4-Apr",0.874,"Alternative"
40468,"Bassnectar","Encore",27,1.46e-05,0.549,209655,0.918,0.591,"A#",0.145,-4.359,"Major",0.0535,174.027,"4-Apr",0.649,"Electronic"
38289,"Nobuo Uematsu","Chocobo Chocobo",21,0.0605,0.737,30800,0.586,0.929,"C",0.08,-11.535,"Major",0.0497,145.304,"4-Apr",0.838,"Anime"
49970,"Joey Bada$$","FOR MY PEOPLE",61,0.111,0.672,-1,0.704,0,"B",0.115,-6.628,"Minor",0.165,100.986,"4-Apr",0.188,"Rap"
75047,"Phish","Roggae (Live) - 7/22/17 Strawberry",34,0.374,0.511,630800,0.524,0.0181,"G",0.888,-12.108,"Major",0.0315,135.445,"4-Apr",0.412,"Blues"
66646,"The Raconteurs","Many Shades Of Black",43,0.0196,0.408,264627,0.728,0,"G",0.462,-4.287,"Minor",0.034,95.438,"3-Apr",0.632,"Blues"
56248,"Eric Clapton","Come Rain or Come Shine",37,0.523,0.374,251360,0.396,5.15e-06,"C",0.116,-9.214,"Major",0.0482,192.76,"3-Apr",0.289,"Blues"
47619,"Robert Schumann","Schumann: 5 Stücke im Volkston, Op. 102: II. Langsam (Live)",31,0.961,0.0766,228853,0.00859,0.936,"F",0.0999,-34.422,"Major",0.0452,79.276,"3-Apr",0.0718,"Classical"
36113,"Plaid","Do Matter",42,0.54,0.521,-1,0.289,0.564,"G#",0.111,-16.915,"Major",0.0302,99.997,"4-Apr",0.289,"Electronic"
47333,"The California Honeydrops","Don't Let the Green Grass Fool You (Live)",43,0.457,0.533,569733,0.524,1.41e-06,"F#",0.604,-6.938,"Minor",0.0712,77.635,"4-Apr",0.367,"Blues"
32965,"Shovels & Rope","C'mon Utah!",41,0.069,0.496,226980,0.688,0,"G",0.0735,-6.437,"Major",0.0439,150.349,"4-Apr",0.467,"Blues"
91153,"Drake","After Dark (feat. Static Major & Ty Dolla $ign)",71,0.0414,0.686,289560,0.428,0,"D",0.138,-13.072,"Major",0.192,141.95,"4-Apr",0.329,"Hip-Hop"
52922,"Dixie Chicks","I Believe in Love",43,0.658,0.503,254052,0.242,2.07e-06,"C",0.36,-8.743,"Major",0.0279999999999999,75.943,"4-Apr",0.333,"Country"
34130,"Hammerfall","Crimson Thunder",43,0.000143,0.446,305120,0.779,1.1e-05,"C#",0.128,-5.987,"Major",0.0389,89.948,"4-Apr",0.186,"Classical"
20186,"L.T.D.","Where Did We Go Wrong",37,0.777,0.552,268307,0.307,3.89e-05,"C",0.109,-14.415,"Major",0.0322,131.192,"4-Apr",0.316,"Jazz"
77517,"Mustard","Hard Way (feat. Rae Sremmurd)",54,0.0955,0.496,284099,0.56,0,"A",0.15,-7.702,"Major",0.418,86.104,"1-Apr",0.441,"Rap"
35497,"empty_field","Why Don't We Fall in Love",53,0.0673,0.551,159293,0.773,3.39e-05,"B",0.0511,-6.578,"Minor",0.101,141.873,"4-Apr",0.649,"Alternative"
88178,"H△G","夏の在りか",30,0.0425,0.587,294707,0.911,0,"E",0.0962,-3.617,"Major",0.0495,112.995,"4-Apr",0.643,"Anime"
61625,"Vince Gill","What The Cowgirls Do",35,0.376,0.652,183507,0.859,8.34e-05,"G",0.317,-8.839,"Minor",0.0341,152.885,"4-Apr",0.967,"Country"
48686,"Alexander Scriabin","Scriabin: 2 Impromptus, Op. 14: No. 1 in B Major (Allegretto)",42,0.993,0.335,146667,0.0231,0.876,"B",0.0987,-29.727,"Major",0.0415,74.866,"1-Apr",0.0614,"Classical"
45594,"Giacomo Puccini","Turandot / Act 3: ""Nessun dorma"" - Live",35,0.957,0.118,211093,0.384,0.00271,"D",0.687,-14.579,"Major",0.0666,66.977,"4-Apr",0.193,"Classical"
66970,"Kenny Wayne Shepherd","True Lies",50,0.00032,0.367,348040,0.769,0.628,"A",0.0631,-7.258,"Major",0.0317,173.186,"4-Apr",0.7,"Blues"
68620,"2Pac","How Do U Want It",52,0.13,0.832,287760,0.82,2.09e-06,"G#",0.0568,-2.268,"Major",0.0896,92.454,"4-Apr",0.831,"Rap"
69392,"PEEKABOO","Babatunde - Dirt Monkey Remix",28,0.0327,0.732,125793,0.885,0.138,"C#",0.0796,-4.05,"Major",0.259,145.051,"4-Apr",0.331,"Electronic"
76790,"Led Zeppelin","Communication Breakdown - 2014 Remaster",52,0.144,0.375,150201,0.956,7.6e-06,"D",0.417,-7.078,"Major",0.175,175.04,"4-Apr",0.381,"Rock"
29943,"The Chemical Brothers","Let Forever Be",56,0.00912,0.252,236360,0.872,8.79e-06,"G#",0.109,-3.752,"Major",0.0777,126.938,"4-Apr",0.399,"Electronic"
48171,"Frank Ocean","Sierra Leone",55,0.213,0.532,-1,0.614,0.0173,"G",0.109,-7.726,"Major",0.0875,124.813,"4-Apr",0.638,"Alternative"
80412,"Leon Bridges","Bet Ain't Worth the Hand",56,0.777,0.546,185893,0.539,0,"E",0.124,-5.588,"Major",0.0346,146.908,"4-Apr",0.286,"Blues"
66037,"Johnny Cash","Cocaine Blues - Live at Folsom State Prison, Folsom, CA (1st Show) - January 1968",57,0.27,0.661,169293,0.571,0,"G#",0.98,-12.317,"Major",0.103,122.396,"4-Apr",0.826,"Country"
76685,"Good Morning America","夢のマルティール",20,0.00697,0.444,236947,0.936,0,"C",0.0685,-3.066,"Minor",0.275,162.048,"4-Apr",0.357,"Anime"
86261,"Falling In Reverse","Pick Up The Phone",52,0.0294,0.445,277627,0.885,0,"D",0.673,-3.475,"Minor",0.236,105.533,"4-Apr",0.504,"Rap"
54247,"Dorrough Music","Ice Cream Paint Job",54,0.000545,0.849,237320,0.59,0,"C",0.343,-8.367,"Major",0.428,180.026,"4-Apr",0.656,"Rap"
34352,"Wale","Right Here (feat. Eric Bellinger)",58,0.548,0.46,221569,0.736,0,"F",0.101,-4.3,"Minor",0.471,177.056,"4-Apr",0.405,"Rap"
26271,"Thousand Foot Krutch","Let the Sparks Fly",51,0.000554,0.645,246760,0.859,0,"D",0.337,-4.904,"Major",0.0562,120.063,"4-Apr",0.596,"Alternative"
64453,"KYLE","Don't Wanna Fall In Love",58,0.0151,0.487,232368,0.617,0,"C",0.356,-6.9,"Major",0.275,132.088,"4-Apr",0.604,"Hip-Hop"
83905,"John Mayer","Who Says",70,0.267,0.584,175480,0.509,0.00252,"D",0.36,-13.109,"Major",0.0287,116.961,"4-Apr",0.367,"Rock"
30163,"Flatbush Zombies","Smoke Break (Interlude)",53,0.673,0.709,124493,0.324,3.79e-06,"F",0.109,-15.954,"Minor",0.247,99.974,"4-Apr",0.118,"Rap"
84161,"L'Indécis","Homebound",34,0.125,0.569,151607,0.87,0.893,"A",0.397,-4.019,"Minor",0.135,91.002,"4-Apr",0.5,"Jazz"
59309,"The Raconteurs","The Switch and the Spur",38,0.0272,0.44,265627,0.813,0.0666,"G",0.595,-4.083,"Major",0.0332,131.313,"4-Apr",0.464,"Blues"
32313,"Alison Wonderland","Already Gone",44,0.00168,0.584,241765,0.579,0.000992,"C",0.201,-4.307,"Minor",0.0339,135.088,"4-Apr",0.0883,"Electronic"
33621,"Kormac","Superhero",39,0.0242,0.867,328442,0.792,0.791,"C",0.0818,-10.053,"Minor",0.0651,123.003,"4-Apr",0.783,"Jazz"
79062,"Howard Shore","Roots And Beginnings",43,0.854,0.0819,391453,0.134,0.912,"D",0.123,-21.521,"Minor",0.0409999999999999,81.592,"4-Apr",0.0374,"Classical"
73408,"Lee Brice","Eyes Closed",39,0.0527,0.539,285573,0.777,1.09e-05,"C#",0.0794,-6.769,"Major",0.0329,150.09,"4-Apr",0.407,"Country"
60628,"Jacquees","At The Club",69,0.124,0.795,-1,0.668,0,"G",0.0739,-7.288,"Minor",0.093,92.029,"4-Apr",0.372,"Rap"
73340,"León Larregui","Locos",68,0.062,0.724,177600,0.652,0.000283,"A#",0.0922,-6.433,"Major",0.0341,121.985,"4-Apr",0.956,"Alternative"
58347,"Claude Debussy","Debussy: Suite bergamasque, L. 75: III. Clair de lune",30,0.996,0.403,323333,0.0185,0.925,"C#",0.0797,-27.423,"Major",0.0476,128.433,"3-Apr",0.0605,"Classical"
73716,"Red Hot Chili Peppers","Nobody Weird Like Me - Remastered",50,0.000169,0.167,229960,0.975,0.0161,"D",0.172,-4.279,"Major",0.216,199.06,"4-Apr",0.0918,"Alternative"
49232,"The Raconteurs","Top Yourself",44,0.188,0.505,265507,0.727,0.000826,"C",0.0862,-5.391,"Major",0.0579999999999999,85.899,"4-Apr",0.254,"Alternative"
75770,"Frankie Ruiz","Mi Libertad",37,0.421,0.813,-1,0.699,2.03e-06,"G#",0.252,-7.699,"Major",0.0465,93.314,"4-Apr",0.937,"Jazz"
24840,"Future","No Shame (Future feat. PARTYNEXTDOOR)",52,0.162,0.362,234419,0.755,0,"D",0.342,-7.187,"Major",0.311,173.719,"4-Apr",0.236,"Hip-Hop"
21975,"Mondo Cozmo","Bittersweet Symphony - Jim Eno Sessions",43,0.0201,0.396,323467,0.789,0.0639,"A",0.0762,-8.245,"Major",0.0303,169.985,"4-Apr",0.458,"Alternative"
86006,"大原ゆい子","星を辿れば - TV size",11,0.148,0.655,91160,0.741,2.23e-05,"G#",0.105,-4.84,"Major",0.0409,130.937,"4-Apr",0.734,"Anime"
26011,"Natalie Cole","Starting Over Again",47,0.852,0.555,255493,0.427,6.91e-06,"F",0.175,-7.681,"Major",0.0288,115.272,"4-Apr",0.178,"Jazz"
71865,"Frédéric Chopin","Nocturnes, Op. 15: No. 1 in F Major",31,0.994,0.437,-1,0.0461,0.891,"F",0.0628,-22.695,"Major",0.0353,67.267,"4-Apr",0.0753,"Classical"
61194,"empty_field","Getting Loose (feat. Problem)",66,0.111,0.9,181844,0.439,0,"C#",0.0964,-6.505,"Major",0.241,101.982,"4-Apr",0.21,"Hip-Hop"
67696,"Yuki Hayashi","坂ノ下商店",15,0.286,0.776,146000,0.536,0.768,"D",0.106,-11.716,"Major",0.0419,100.017,"4-Apr",0.863,"Anime"
84092,"Pyotr Ilyich Tchaikovsky","Swan Lake, Op. 20, TH 12, Act I ""Terrace in Front of the Palace of Prince Siegfried"": Act I The terrace in front of the palace of Prince Siegfried: No. 4. Pas de trois: IV. Moderato",34,0.712,0.433,67667,0.108,0.93,"A#",0.544,-19.49,"Major",0.034,128.757,"4-Apr",0.215,"Classical"
78535,"Rend Collective","Rescuer (Good News)",49,0.398,0.494,208800,0.72,0,"G",0.341,-5.093,"Major",0.0568,152.049,"4-Apr",0.553,"Alternative"
78248,"Luke Combs","Beer Can",61,0.00314,0.543,210920,0.836,0,"G",0.0737,-5.42,"Major",0.0452,127.073,"4-Apr",0.75,"Country"
69627,"Bryson Tiller","Blowing Smoke",52,0.0144,0.919,180013,0.446,2.12e-06,"G#",0.123,-4.007,"Major",0.161,127.955,"4-Apr",0.293,"Rap"
60265,"T.I.","Top Back",55,0.0103,0.597,-1,0.678,0,"D",0.381,-5.743,"Major",0.3,160.074,"4-Apr",0.659,"Rap"
